product_id;product_name;price;category_name;department_name;created_at;updated_at
1030;Perception Sport Striker 11.5 Angler Kayak;499.99;Indoor/Outdoor Games;Fan Shop;01/01/2025;01/01/2025
1031;YETI Roadie 20 Chest Cooler;249.99;Indoor/Outdoor Games;Fan Shop;01/01/2025;01/01/2025
1032;Sun Dolphin Sun Slider 5-Seated Pedal Boat wi;499.99;Indoor/Outdoor Games;Fan Shop;01/01/2025;01/01/2025
1033;YETI Tundra 45 Chest Cooler;349.99;Indoor/Outdoor Games;Fan Shop;01/01/2025;01/01/2025
1034;Nike+ Fuelband SE;99;Boating;Fan Shop;01/01/2025;01/01/2025
1035;"Goaliath 54"" In-Ground Basketball Hoop with P";499.99;Boating;Fan Shop;01/01/2025;01/01/2025
1036;Fitbit Flex Wireless Activity & Sleep Wristba;99.95;Boating;Fan Shop;01/01/2025;01/01/2025
1037;"Nike Women's Pro Core 3"" Compression Shorts";28;Boating;Fan Shop;01/01/2025;01/01/2025
1038;Kan Jam Disc Game;39.99;Boating;Fan Shop;01/01/2025;01/01/2025
1039;Nike Women's Pro Victory Compression Bra;21.99;Boating;Fan Shop;01/01/2025;01/01/2025
1040;Stiga Master Series ST3100 Competition Indoor;329.99;Boating;Fan Shop;01/01/2025;01/01/2025
1041;Nike Women's Pro Hyperwarm Fitted Tights;24.97;Boating;Fan Shop;01/01/2025;01/01/2025
1042;Under Armour Hustle Backpack;54.99;Boating;Fan Shop;01/01/2025;01/01/2025
1043;Nike Women's Legend V-Neck T-Shirt;25;Boating;Fan Shop;01/01/2025;01/01/2025
1044;Nike Hoops Elite Team Backpack;70;Boating;Fan Shop;01/01/2025;01/01/2025
1045;Teeter Hang Ups NXT-S Inversion Table;299.99;Boating;Fan Shop;01/01/2025;01/01/2025
1046;Quest 15 FT Trampoline Enclosure Combo;499.99;Boating;Fan Shop;01/01/2025;01/01/2025
1047;Under Armour Men's Ignite Camo II Slide;34.99;Boating;Fan Shop;01/01/2025;01/01/2025
1048;"Spalding Beast 60"" Glass Portable Basketball ";1099.99;Boating;Fan Shop;01/01/2025;01/01/2025
1049;Under Armour Boys' Match Play Golf Polo;29.99;Boating;Fan Shop;01/01/2025;01/01/2025
1050;McDavid HEX Extended Leg Sleeves;29.99;Boating;Fan Shop;01/01/2025;01/01/2025
1051;Garmin Forerunner 220 GPS Watch;249.99;Boating;Fan Shop;01/01/2025;01/01/2025
1052;"Lifetime Elite 52"" Portable Basketball Hoop";399.99;Boating;Fan Shop;01/01/2025;01/01/2025
1053;Garmin Women's Forerunner 10 GPS Watch;129.99;Boating;Fan Shop;01/01/2025;01/01/2025
1054;"Spalding NBA 54"" Glass Portable Basketball Ho";699.99;Boating;Fan Shop;01/01/2025;01/01/2025
1055;Nike Women's Pro Hyperwarm Half Zip Long Slee;31.97;Boating;Fan Shop;01/01/2025;01/01/2025
1056;Garmin vivofit Fitness Band with HRM;169.99;Boating;Fan Shop;01/01/2025;01/01/2025
1057;Nike Men's Fly Shorts 2.0;34;Boating;Fan Shop;01/01/2025;01/01/2025
1058;Lifetime Freestyle XL Stand-Up Paddle Board;399.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1059;Pelican Maverick 100X Kayak;349.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1060;DBX Vector Series Men's Nylon Life Vest;19.98;Water Sports;Fan Shop;01/01/2025;01/01/2025
1061;Old Town Canoe Saranac 146 Canoe;499.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1062;Pelican Vortex 80DLX Kayak;199.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1063;Pelican Trailblazer 100 Angler Fishing Kayak;299.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1064;Pelican Trailblazer 100 Kayak;229.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1065;Perception Sport Swifty Deluxe 9.5 Kayak;349.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1066;O'Brien Men's Neoprene Life Vest;49.98;Water Sports;Fan Shop;01/01/2025;01/01/2025
1067;Field & Stream 12' Eagle Run Kayak;549.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1068;DBX Vector Series Women's Nylon Life Vest;19.98;Water Sports;Fan Shop;01/01/2025;01/01/2025
1069;"Tiga 11'4"" Stand-Up Paddle Board";799.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1070;Coleman Scanoe Canoe;399.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1071;Pelican Apex 100 Kayak;229.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1072;O'Brien Youth Neoprene Life Vest;44.98;Water Sports;Fan Shop;01/01/2025;01/01/2025
1073;Pelican Sunstream 100 Kayak;199.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1074;Field & Stream Eagle Talon Kayak;549.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1075;Old Town Trip 10 Angler Deluxe Kayak;499.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1076;Future Beach Spirit 120 Kayak;269.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1077;O'Brien Women's Neoprene Life Vest;49.98;Water Sports;Fan Shop;01/01/2025;01/01/2025
1078;Quest Pioneer Adjustable Aluminum Kayak Paddl;29.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1079;Future Beach Trophy 126 Kayak;369.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1080;DBX Vector Series Youth Nylon Life Vest;34.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
1081;Snap OnTop Solo Kayak;399.99;Water Sports;Fan Shop;01/01/2025;01/01/2025
